,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
1485,S000001245,NE,NE,Non essential,2933,YHR202W,chrVIII,502388,504196,1809,15,141,4,33,306,0.135,371,0.205,159,60,72,0.0879,0.1,0.12,,
1486,S000002329,NE,NE,Non essential,838,YDL170W,chrIV,156318,157904,1587,12,215,32,13,329,0.115,498,0.314,170,49,47,0.1071,0.0817,0.0783,UGA3,Utilization of GAba
1487,S000003500,NE,NE,Non essential,2606,YGR268C,chrVII,1026057,1026653,597,30,1576,8,37,253,0.993,116,0.19399999999999998,35,47,46,0.0586,0.0783,0.0767,HUA1,
1488,S000004734,NE,NE,Non essential,4804,YMR127C,chrXIII,522329,523345,1017,8,66,9,6,235,0.16699999999999998,398,0.391,85,57,66,0.0836,0.095,0.11,SAS2,Something About Silencing
1489,S000004737,NE,NE,Non essential,4807,YMR130W,chrXIII,532119,533027,909,23,315,15,3,333,0.38,202,0.222,92,64,53,0.1012,0.1067,0.0883,DPI35,Delta-Psi dependent mitochondrial Import protein of 35 kDa
1490,S000004736,NE,NE,Non essential,4806,YMR129W,chrXIII,527804,531817,4014,31,303,11,20,328,0.11800000000000001,620,0.154,386,62,60,0.0962,0.1033,0.1,POM152,POre Membrane
1491,S000004730,NE,NE,Non essential,4800,YMR123W,chrXIII,513593,513961,369,3,10,34,23,443,0.092,273,0.74,23,56,64,0.0623,0.0933,0.1067,PKR1,Pichia farinosa Killer toxin Resistance
1492,S000005063,NE,NE,Non essential,5257,YNL119W,chrXIV,401040,402521,1482,6,35,17,3,300,0.067,431,0.29100000000000004,163,59,66,0.11,0.0983,0.11,NCS2,Needs Cla4 to Survive
1493,S000005060,NE,NE,Non essential,5260,YNL116W,chrXIV,408341,409909,1569,18,158,30,2,304,0.18899999999999997,207,0.132,135,53,69,0.086,0.0883,0.115,DMA2,Defective in Mitotic Arrest
1494,S000005067,NE,NE,Non essential,5253,YNL123W,chrXIV,394685,397678,2994,24,439,20,15,234,0.171,642,0.214,289,56,68,0.0965,0.0933,0.1133,NMA111,Nuclear Mediator of Apoptosis
1495,S000005065,NE,NE,Non essential,5255,YNL121C,chrXIV,398684,400537,1854,5,29,19,15,274,0.049,1292,0.6970000000000001,177,68,56,0.0955,0.1133,0.0933,TOM70,Translocase of the Outer Mitochondrial membrane
1496,S000001703,NE,NE,Non essential,3603,YKL220C,chrXI,9091,11226,2136,15,251,12,3,323,0.109,515,0.24100000000000002,195,72,54,0.0913,0.12,0.09,FRE2,Ferric REductase
1497,S000003913,NE,NE,Non essential,3587,YJR152W,chrX,719666,721297,1632,9,70,10,26,267,0.10300000000000001,416,0.255,159,50,56,0.0974,0.0833,0.0933,DAL5,Degradation of Allantoin
1498,S000005463,NE,NE,Non essential,5530,YOL103W,chrXV,124001,125830,1830,14,238,12,0,236,0.162,410,0.22399999999999998,161,56,55,0.08800000000000001,0.0933,0.0917,ITR2,myo-Inositol TRansporter
1499,S000001387,NE,NE,Non essential,3011,YIL125W,chrIX,122689,125733,3045,41,465,38,29,408,0.165,373,0.122,299,52,69,0.0982,0.0867,0.115,KGD1,alpha-KetoGlutarate Dehydrogenase
1500,S000001386,NE,NE,Non essential,3012,YIL124W,chrIX,126204,127097,894,11,74,29,29,422,0.146,392,0.43799999999999994,75,73,76,0.0839,0.1217,0.1267,AYR1,1-AcyldihYdroxyacetone-phosphate Reductase
1501,S000001382,NE,NE,Non essential,3016,YIL120W,chrIX,134417,136108,1692,38,836,11,12,563,0.19899999999999998,243,0.14400000000000002,140,56,61,0.0827,0.0933,0.1017,QDR1,QuiniDine Resistance
1502,S000003858,NE,NE,Non essential,3528,YJR097W,chrX,612413,612931,519,5,101,13,20,451,0.107,318,0.613,57,65,68,0.1098,0.1083,0.1133,JJJ3,J-protein (Type III)
1503,S000001567,NE,NE,Non essential,3746,YKL084W,chrXI,280509,280859,351,17,372,33,5,392,0.618,62,0.177,32,68,61,0.0912,0.1133,0.1017,HOT13,Helper Of Tim
1504,S000005638,NE,NE,Non essential,5761,YOR112W,chrXV,531508,533793,2286,13,69,10,14,227,0.125,873,0.382,236,61,47,0.1032,0.1017,0.0783,CEX1,Cytoplasmic EXport protein
1505,S000001562,NE,NE,Non essential,3751,YKL079W,chrXI,286603,288573,1971,16,156,7,0,382,0.106,329,0.16699999999999998,175,71,63,0.0888,0.1183,0.105,SMY1,Suppressor of MYo2-66
1506,S000005747,NE,NE,Non essential,5875,YOR221C,chrXV,756476,757558,1083,4,12,10,39,386,0.048,983,0.9079999999999999,102,58,54,0.0942,0.0967,0.09,MCT1,Malonyl-CoA:ACP Transferase
1507,S000003518,NE,NE,Non essential,2625,YGR286C,chrVII,1063813,1064940,1128,19,268,15,42,340,0.248,201,0.17800000000000002,90,86,60,0.0798,0.1433,0.1,BIO2,BIOtin
1508,S000003062,NE,NE,Non essential,2229,YGL094C,chrVII,331118,334465,3348,22,204,13,18,265,0.124,757,0.226,325,59,60,0.0971,0.0983,0.1,PAN2,Poly(A)-binding protein-dependent poly(A) riboNuclease
1509,S000005289,NE,NE,Non essential,5389,YNR006W,chrXIV,636986,638854,1869,0,0,8,10,565,0.0,1869,1.0,154,69,77,0.0824,0.115,0.1283,VPS27,Vacuolar Protein Sorting
1510,S000006266,NE,NE,Non essential,6419,YPR062W,chrXVI,677165,677641,477,17,385,27,12,359,0.496,89,0.187,51,66,41,0.1069,0.11,0.0683,FCY1,FluoroCYtosine resistance
1511,S000005284,NE,NE,Non essential,5382,YNR001C,chrXIV,629622,631061,1440,52,708,44,52,623,0.29,113,0.078,130,58,59,0.0903,0.0967,0.0983,CIT1,CITrate synthase
1512,S000003519,NE,NE,Non essential,2626,YGR287C,chrVII,1067222,1068991,1770,11,166,11,29,391,0.079,608,0.344,148,62,55,0.0836,0.1033,0.0917,IMA1,IsoMAltase
1513,S000003708,NE,NE,Non essential,3256,YJL172W,chrX,97737,99467,1731,20,215,17,2,245,0.23600000000000002,242,0.14,168,52,55,0.0971,0.0867,0.0917,CPS1,CarboxyPeptidase yscS
1514,S000003069,NE,NE,Non essential,2222,YGL101W,chrVII,312193,312840,648,8,43,24,18,261,0.237,331,0.511,78,54,67,0.1204,0.09,0.1117,YGK1,
1515,S000003704,NE,NE,Non essential,3260,YJL168C,chrX,102227,104428,2202,4,21,15,9,271,0.034,1973,0.8959999999999999,206,62,68,0.0936,0.1033,0.1133,SET2,SET domain-containing
1516,S000003707,NE,NE,Non essential,3257,YJL171C,chrX,99704,100894,1191,6,91,4,9,277,0.091,333,0.28,98,60,49,0.0823,0.1,0.0817,TOH1,TOS One Homolog
1517,S000005157,NE,NE,Non essential,5158,YNL213C,chrXIV,246460,247104,645,2,10,13,10,317,0.049,478,0.741,53,60,69,0.0822,0.1,0.115,RRG9,Required for Respiratory Growth
1518,S000003702,NE,NE,Non essential,3262,YJL166W,chrX,106434,106718,285,1,11,17,23,332,0.053,260,0.912,27,51,71,0.0947,0.085,0.1183,QCR8,ubiQuinol-cytochrome C oxidoReductase
1519,S000003038,NE,NE,Non essential,2253,YGL070C,chrVII,374459,374827,369,2,38,7,0,333,0.081,195,0.528,30,58,46,0.0813,0.0967,0.0767,RPB9,RNA Polymerase B
1520,S000003032,NE,NE,Non essential,2259,YGL064C,chrVII,381523,383208,1686,12,45,5,46,416,0.086,488,0.289,158,66,58,0.0937,0.11,0.0967,MRH4,Mitochondrial RNA Helicase
1521,S000003035,NE,NE,Non essential,2256,YGL067W,chrVII,376101,377255,1155,11,163,4,15,433,0.11,493,0.42700000000000005,100,61,64,0.0866,0.1017,0.1067,NPY1,NADH PYrophosphatase
1522,S000003034,NE,NE,Non essential,2257,YGL066W,chrVII,377609,379582,1974,6,30,18,9,431,0.035,935,0.474,158,66,61,0.08,0.11,0.1017,SGF73,"SaGa associated Factor, 73 kDa"
1523,S000003520,NE,NE,Non essential,2627,YGR288W,chrVII,1070293,1071714,1422,15,269,22,3,355,0.149,265,0.18600000000000003,124,60,71,0.0872,0.1,0.1183,MAL13,MALtose fermentation
1524,S000003263,NE,NE,Non essential,2358,YGR031W,chrVII,546441,547469,1029,78,2834,23,54,464,0.8170000000000001,114,0.111,73,71,44,0.0709,0.1183,0.0733,IMO32,Intermediate cleaved by Mitochondrial Octapeptidyl aminopeptidase
1525,S000003260,NE,NE,Non essential,2355,YGR028W,chrVII,542203,543291,1089,13,83,30,1,452,0.132,317,0.29100000000000004,88,67,49,0.0808,0.1117,0.0817,MSP1,Mitochondrial Sorting of Proteins
1526,S000003266,NE,NE,Non essential,2362,YGR034W,chrVII,555812,556672,861,14,198,45,18,504,0.161,128,0.149,78,59,69,0.0906,0.0983,0.115,RPL26B,Ribosomal Protein of the Large subunit
1527,S000003863,NE,NE,Non essential,3533,YJR102C,chrX,619157,619765,609,0,0,0,9,451,0.0,609,1.0,57,61,72,0.0936,0.1017,0.12,VPS25,Vacuolar Protein Sorting
1528,S000001673,NE,NE,Non essential,3631,YKL190W,chrXI,82947,83550,604,0,0,19,19,317,0.0,604,1.0,63,56,61,0.1043,0.0933,0.1017,CNB1,CalciNeurin subunit B
1529,S000001671,NE,NE,Non essential,3633,YKL188C,chrXI,86225,88786,2562,14,101,8,14,405,0.067,488,0.19,265,78,60,0.1034,0.13,0.1,PXA2,PeroXisomal ABC-transporter
1530,S000006398,NE,NE,Non essential,6560,YPR194C,chrXVI,924304,926937,2634,24,249,19,19,483,0.094,456,0.17300000000000001,247,57,77,0.0938,0.095,0.1283,OPT2,OligoPeptide Transporter
1531,S000004483,NE,NE,Non essential,4645,YML021C,chrXIII,229734,230813,1080,14,281,4,21,399,0.162,305,0.282,92,54,68,0.0852,0.09,0.1133,UNG1,Uracil DNA N-Glycosylase
1532,S000002468,NE,NE,Non essential,1083,YDR061W,chrIV,574164,575783,1620,26,335,25,12,334,0.24,375,0.231,141,64,52,0.087,0.1067,0.0867,,
1533,S000004480,NE,NE,Non essential,4648,YML018C,chrXIII,234771,235952,1182,23,377,11,36,250,0.389,207,0.175,102,70,52,0.0863,0.1167,0.0867,,
1534,S000000958,NE,NE,Non essential,1874,YER156C,chrV,483325,484341,1017,14,218,19,15,261,0.264,509,0.5,82,45,57,0.0806,0.075,0.095,,
1535,S000004955,NE,NE,Non essential,5372,YNL010W,chrXIV,613635,614360,726,4,28,19,21,408,0.068,239,0.32899999999999996,67,56,63,0.0923,0.0933,0.105,PYP1,PolYol Phosphatase
1536,S000000957,NE,NE,Non essential,1873,YER155C,chrV,476345,482848,6504,2,10,4,25,371,0.004,3417,0.525,668,55,46,0.1027,0.0917,0.0767,BEM2,Bud EMergence
1537,S000000956,NE,NE,Non essential,1872,YER154W,chrV,475020,476228,1209,7,28,21,2,219,0.132,869,0.7190000000000001,87,34,63,0.07200000000000001,0.0567,0.105,OXA1,cytochrome OXidase Activity
1538,S000000953,NE,NE,Non essential,1868,YER151C,chrV,469686,472424,2739,0,0,22,9,286,0.0,2739,1.0,256,59,42,0.0935,0.0983,0.07,UBP3,UBiquitin-specific Protease
1539,S000001474,NE,NE,Non essential,3191,YIR035C,chrIX,421026,421790,765,10,267,7,11,272,0.24,300,0.392,55,44,45,0.0719,0.0733,0.075,NRE1,Novel REductase
1540,S000004957,NE,NE,Non essential,5370,YNL012W,chrXIV,609686,611665,1980,30,456,9,7,389,0.195,265,0.134,226,66,65,0.1141,0.11,0.1083,SPO1,SPOrulation
1541,S000003867,NE,NE,Non essential,3537,YJR106W,chrX,624838,627015,2178,17,474,16,8,477,0.08199999999999999,496,0.228,201,51,47,0.0923,0.085,0.0783,ECM27,ExtraCellular Mutant
1542,S000005839,NE,NE,Non essential,5969,YOR312C,chrXV,900250,901194,945,0,0,16,17,494,0.0,945,1.0,97,56,54,0.1026,0.0933,0.09,RPL20B,Ribosomal Protein of the Large subunit
1543,S000005838,NE,NE,Non essential,5968,YOR311C,chrXV,899056,899928,873,4,9,10,13,489,0.047,585,0.67,74,65,63,0.0848,0.1083,0.105,DGK1,DiacylGlycerol Kinase
1544,S000000778,NE,NE,Non essential,1623,YEL052W,chrV,56571,58100,1530,12,87,19,4,332,0.11800000000000001,332,0.217,137,54,66,0.0895,0.09,0.11,AFG1,ATPase Family Gene
1545,S000002801,NE,NE,Non essential,1432,YDR393W,chrIV,1259901,1261271,1371,10,140,9,8,242,0.151,850,0.62,113,58,62,0.0824,0.0967,0.1033,SHE9,Sensitivity to High Expression
1546,S000002800,NE,NE,Non essential,1431,YDR392W,chrIV,1258696,1259709,1014,2,14,20,10,205,0.048,928,0.915,87,39,57,0.0858,0.065,0.095,SPT3,SuPpressor of Ty's
1547,S000002803,NE,NE,Non essential,1434,YDR395W,chrIV,1263324,1266158,2835,8,77,19,8,239,0.059000000000000004,1095,0.386,283,52,48,0.0998,0.0867,0.08,SXM1,Suppressor of mRNA eXport Mutant
1548,S000002807,NE,NE,Non essential,1438,YDR399W,chrIV,1270068,1270733,666,14,232,30,16,311,0.33799999999999997,101,0.152,61,48,56,0.0916,0.08,0.0933,HPT1,Hypoxanthine guanine PhosphoribosylTransferase
1549,S000002313,NE,NE,Non essential,857,YDL154W,chrIV,178334,181039,2706,21,218,3,3,177,0.21899999999999997,462,0.171,276,65,61,0.102,0.1083,0.1017,MSH5,MutS Homolog
1550,S000005617,NE,NE,Non essential,5739,YOR091W,chrXV,493433,494470,1038,29,1413,27,70,314,0.445,163,0.157,69,62,51,0.0665,0.1033,0.085,TMA46,Translation Machinery Associated
1551,S000003513,NE,NE,Non essential,2620,YGR281W,chrVII,1052824,1057257,4434,19,134,42,19,398,0.054000000000000006,878,0.198,439,53,68,0.099,0.0883,0.1133,YOR1,Yeast Oligomycin Resistance
1552,S000003663,NE,NE,Non essential,3306,YJL127C,chrX,182298,184220,1923,8,234,63,17,431,0.048,1234,0.642,158,54,53,0.0822,0.09,0.0883,SPT10,SuPpressor of Ty
1553,S000005616,NE,NE,Non essential,5738,YOR090C,chrXV,491123,492841,1719,18,362,11,26,350,0.15,277,0.161,163,60,61,0.0948,0.1,0.1017,PTC5,Phosphatase Two C
1554,S000000377,NE,NE,Non essential,430,YBR173C,chrII,581726,582172,447,3,40,35,6,225,0.149,381,0.852,35,51,51,0.0783,0.085,0.085,UMP1,Ubiquitin-Mediated Proteolysis
1555,S000000376,NE,NE,Non essential,429,YBR172C,chrII,579150,581372,2223,36,1138,7,28,220,0.368,469,0.21100000000000002,171,76,51,0.0769,0.1267,0.085,SMY2,Suppressor of MYo2-66
1556,S000001417,NE,NE,Non essential,2979,YIL155C,chrIX,51759,53708,1950,37,798,13,29,279,0.34,192,0.098,132,84,38,0.0677,0.14,0.0633,GUT2,Glycerol UTilization
1557,S000003514,NE,NE,Non essential,2621,YGR282C,chrVII,1057783,1058724,942,13,297,18,10,388,0.17800000000000002,230,0.244,84,70,60,0.0892,0.1167,0.1,BGL2,Beta-GLucanase
1558,S000001416,NE,NE,Non essential,2980,YIL154C,chrIX,53981,55021,1041,7,73,33,14,272,0.124,526,0.505,53,40,39,0.0509,0.0667,0.065,IMP2',Independent of Mitochondrial Particle
1559,S000000203,NE,NE,Non essential,125,YBL107C,chrII,9961,10551,591,10,152,7,20,204,0.415,120,0.203,45,57,56,0.0761,0.095,0.0933,MIX23,Mitochondrial Intermembrane space CX(n)C motif protein
1560,S000001415,NE,NE,Non essential,2981,YIL153W,chrIX,55198,56379,1182,13,216,10,6,266,0.207,319,0.27,81,41,50,0.0685,0.0683,0.0833,RRD1,Resistant to Rapamycin Deletion
1561,S000003901,NE,NE,Non essential,3573,YJR140C,chrX,690750,695696,4947,17,158,10,1,340,0.051,1166,0.23600000000000002,508,55,55,0.1027,0.0917,0.0917,HIR3,HIstone Regulation
1562,S000003516,NE,NE,Non essential,2623,YGR284C,chrVII,1060658,1061590,933,7,68,23,20,363,0.10300000000000001,330,0.354,88,65,51,0.0943,0.1083,0.085,ERV29,ER Vesicle
1563,S000004701,NE,NE,Non essential,4769,YMR095C,chrXIII,457285,457959,675,8,181,0,7,218,0.272,223,0.33,58,62,56,0.0859,0.1033,0.0933,SNO1,SNZ proximal Open reading frame
1564,S000004702,NE,NE,Non essential,4770,YMR096W,chrXIII,458408,459301,894,4,65,8,5,224,0.1,245,0.27399999999999997,75,58,60,0.0839,0.0967,0.1,SNZ1,SNooZe
1565,S000004703,NE,NE,Non essential,4771,YMR097C,chrXIII,459424,460527,1104,4,17,6,9,213,0.085,753,0.682,104,55,60,0.0942,0.0917,0.1,MTG1,MiTochondrial GTPase
1566,S000004704,NE,NE,Non essential,4772,YMR098C,chrXIII,460771,462609,1839,5,12,11,15,228,0.06,476,0.259,187,53,65,0.1017,0.0883,0.1083,ATP25,ATPase
1567,S000004706,NE,NE,Non essential,4774,YMR100W,chrXIII,466300,468162,1863,12,74,19,9,328,0.098,764,0.41,196,59,67,0.1052,0.0983,0.1117,MUB1,MUlti Budding
1568,S000004708,NE,NE,Non essential,4776,YMR102C,chrXIII,469848,472352,2505,16,231,5,44,448,0.071,461,0.184,218,57,50,0.087,0.095,0.0833,,
1569,S000005071,NE,NE,Non essential,5249,YNL127W,chrXIV,383987,386848,2862,9,173,14,8,252,0.062,1081,0.37799999999999995,318,52,60,0.1111,0.0867,0.1,FAR11,Factor ARrest
1570,S000005073,NE,NE,Non essential,5247,YNL129W,chrXIV,381480,382202,723,7,52,20,11,295,0.16399999999999998,407,0.563,83,52,68,0.1148,0.0867,0.1133,NRK1,Nicotinamide Riboside Kinase
1571,S000004079,NE,NE,Non essential,4105,YLR089C,chrXII,318237,320015,1779,6,59,0,41,288,0.059000000000000004,980,0.551,153,61,47,0.086,0.1017,0.0783,ALT1,ALanine Transaminase
1572,S000004073,NE,NE,Non essential,4099,YLR083C,chrXII,294091,296094,2004,9,55,18,21,463,0.048,406,0.203,167,64,62,0.0833,0.1067,0.1033,EMP70,
1573,S000003517,NE,NE,Non essential,2624,YGR285C,chrVII,1061852,1063153,1302,6,177,18,15,380,0.061,622,0.478,101,63,84,0.0776,0.105,0.14,ZUO1,ZUOtin
1574,S000004074,NE,NE,Non essential,4100,YLR084C,chrXII,296589,300251,3663,52,1046,21,49,462,0.154,371,0.10099999999999999,337,58,67,0.092,0.0967,0.1117,RAX2,
1575,S000004075,NE,NE,Non essential,4101,YLR085C,chrXII,300673,301989,1317,47,1302,46,3,296,0.603,150,0.114,118,70,46,0.0896,0.1167,0.0767,ARP6,Actin-Related Protein
1576,S000005612,NE,NE,Non essential,5735,YOR086C,chrXV,483219,486779,3561,21,437,5,27,445,0.066,1117,0.314,321,59,58,0.0901,0.0983,0.0967,TCB1,Three Calcium and lipid Binding domains (TriCalBins)
1577,S000001331,NE,NE,Non essential,3070,YIL069C,chrIX,231553,232369,817,12,148,9,60,312,0.235,137,0.168,62,71,61,0.0759,0.1183,0.1017,RPS24B,Ribosomal Protein of the Small subunit
1578,S000004005,NE,NE,Non essential,4031,YLR015W,chrXII,175227,176744,1518,5,18,6,4,210,0.078,524,0.345,137,60,55,0.0903,0.1,0.0917,BRE2,BREfeldin A sensitivity
1579,S000004551,NE,NE,Non essential,4578,YML086C,chrXIII,95791,97371,1581,16,165,23,23,338,0.15,298,0.188,146,76,61,0.0923,0.1267,0.1017,ALO1,"D-Arabinono-1,4-Lactone Oxidase"
1580,S000003405,NE,NE,Non essential,2508,YGR173W,chrVII,843854,844960,1107,9,58,7,13,296,0.13699999999999998,709,0.64,96,61,63,0.0867,0.1017,0.105,RBG2,RiBosome interacting Gtpase
1581,S000004553,NE,NE,Non essential,4576,YML088W,chrXIII,92235,94241,2007,21,455,67,14,320,0.163,298,0.14800000000000002,200,50,69,0.0997,0.0833,0.115,UFO1,UV-F-box-HO
1582,S000001593,NE,NE,Non essential,3716,YKL110C,chrXI,228939,229880,942,14,100,3,62,427,0.174,221,0.235,87,66,60,0.0924,0.11,0.1,KTI12,Kluveromyces lactis Toxin Insensitive
1583,S000001596,NE,NE,Non essential,3713,YKL113C,chrXI,224727,225875,1149,9,97,12,17,426,0.092,249,0.217,98,60,55,0.0853,0.1,0.0917,RAD27,RADiation sensitive
1584,S000001597,NE,NE,Non essential,3712,YKL114C,chrXI,223352,224455,1104,19,275,28,11,437,0.19699999999999998,261,0.23600000000000002,105,65,52,0.0951,0.1083,0.0867,APN1,APurinic/apyrimidinic eNdonuclease
1585,S000001599,NE,NE,Non essential,3710,YKL116C,chrXI,221344,222900,1557,11,158,5,27,406,0.087,486,0.312,125,53,61,0.0803,0.0883,0.1017,PRR1,Pheromone Response Regulator
1586,S000005619,NE,NE,Non essential,5741,YOR093C,chrXV,497506,502452,4947,21,284,8,23,460,0.046,737,0.149,508,76,54,0.1027,0.1267,0.09,CMR2,Changed Mutation Rate
1587,S000005201,NE,NE,Non essential,5114,YNL257C,chrXIV,160631,164320,3690,12,72,2,4,174,0.09300000000000001,964,0.261,374,69,66,0.1014,0.115,0.11,SIP3,SNF1-Interacting Protein
1588,S000002375,NE,NE,Non essential,791,YDL216C,chrIV,68997,70319,1323,23,334,9,12,335,0.259,471,0.35600000000000004,120,57,69,0.0907,0.095,0.115,RRI1,Regulator of Rub1 specific Isopeptidase
1589,S000005978,NE,NE,Non essential,6296,YPL057C,chrXVI,451909,453057,1149,1,3,40,30,471,0.009000000000000001,1050,0.914,112,55,47,0.0975,0.0917,0.0783,SUR1,SUppressor of Rvs161 and rvs167 mutations
1590,S000006168,NE,NE,Non essential,6099,YPL247C,chrXVI,82625,84196,1572,30,425,8,19,392,0.243,208,0.132,99,56,56,0.063,0.0933,0.0933,,
1591,S000002374,NE,NE,Non essential,792,YDL215C,chrIV,70640,73918,3279,53,1918,15,36,358,0.226,328,0.1,350,57,57,0.1067,0.095,0.095,GDH2,Glutamate DeHydrogenase
1592,S000005298,NE,NE,Non essential,5398,YNR015W,chrXIV,653387,654541,1155,32,626,28,8,406,0.341,177,0.153,86,47,66,0.0745,0.0783,0.11,SMM1,Suppressor of Mitochondrial Mutation
1593,S000006256,NE,NE,Non essential,6409,YPR052C,chrXVI,665693,665974,282,8,129,13,19,191,0.743,68,0.24100000000000002,19,51,45,0.0674,0.085,0.075,NHP6A,Non-Histone Protein
1594,S000006253,NE,NE,Non essential,6406,YPR049C,chrXVI,661137,664673,3537,11,142,2,37,234,0.066,1010,0.28600000000000003,367,76,60,0.1038,0.1267,0.1,ATG11,AuTophaGy related
1595,S000005291,NE,NE,Non essential,5391,YNR008W,chrXIV,640396,642381,1986,46,937,18,19,502,0.231,362,0.182,169,69,49,0.0851,0.115,0.0817,LRO1,Lecithin cholesterol acyl transferase Related Open reading frame
1596,S000005290,NE,NE,Non essential,5390,YNR007C,chrXIV,639182,640114,933,11,225,6,18,496,0.11900000000000001,161,0.17300000000000001,89,70,62,0.0954,0.1167,0.1033,ATG3,AuTophaGy related
1597,S000006258,NE,NE,Non essential,6411,YPR054W,chrXVI,666280,667446,1167,15,418,25,7,235,0.273,324,0.278,99,43,58,0.0848,0.0717,0.0967,SMK1,
1598,S000005296,NE,NE,Non essential,5396,YNR013C,chrXIV,649028,651712,2685,20,218,3,40,307,0.121,534,0.19899999999999998,217,72,44,0.0808,0.12,0.0733,PHO91,PHOsphate metabolism
1599,S000001917,NE,NE,Non essential,2012,YFR021W,chrVI,194812,196314,1503,17,164,9,29,232,0.244,534,0.355,135,66,62,0.0898,0.11,0.1033,ATG18,AuTophaGy related
1600,S000003048,NE,NE,Non essential,2243,YGL080W,chrVII,358636,359028,393,4,35,12,14,285,0.179,262,0.667,39,50,65,0.0992,0.0833,0.1083,MPC1,Mitochondrial Pyruvate Carrier
1601,S000006030,NE,NE,Non essential,6243,YPL109C,chrXVI,345264,347389,2126,10,265,16,16,546,0.043,917,0.431,220,65,56,0.1035,0.1083,0.0933,MCO76,Mitochondrial Class One protein of 76 kDa
1602,S000006031,NE,NE,Non essential,6242,YPL110C,chrXVI,341068,344739,3672,46,838,97,17,557,0.11199999999999999,476,0.13,359,41,62,0.0978,0.0683,0.1033,GDE1,GlycerophosphoDiEsterase
1603,S000006032,NE,NE,Non essential,6241,YPL111W,chrXVI,339944,340945,1002,134,7909,78,26,526,1.271,56,0.055999999999999994,68,50,55,0.0679,0.0833,0.0917,CAR1,Catabolism of ARginine
1604,S000006034,NE,NE,Non essential,6239,YPL113C,chrXVI,335953,337143,1191,20,233,26,24,483,0.174,257,0.21600000000000003,121,55,68,0.1016,0.0917,0.1133,,
1605,S000006036,NE,NE,Non essential,6237,YPL115C,chrXVI,332100,335486,3387,14,133,9,28,508,0.040999999999999995,1162,0.34299999999999997,328,60,59,0.0968,0.1,0.0983,BEM3,Bud EMergence
1606,S000006037,NE,NE,Non essential,6236,YPL116W,chrXVI,329606,331699,2094,23,186,10,8,463,0.11900000000000001,293,0.14,192,62,65,0.0917,0.1033,0.1083,HOS3,Hda One Similar
1607,S000002629,NE,NE,Non essential,1250,YDR221W,chrIV,907330,909438,2109,21,264,32,39,312,0.16,893,0.423,178,69,56,0.0844,0.115,0.0933,GTB1,Glucosidase Two Beta-subunit
1608,S000003192,NE,NE,Non essential,2096,YGL224C,chrVII,78015,78857,843,9,128,2,20,371,0.14400000000000002,275,0.326,84,48,77,0.0996,0.08,0.1283,SDT1,Suppressor of Disruption of TFIIS
1609,S000007348,NE,NE,Non essential,3568,YJR135W-A,chrX,676971,677234,264,4,26,11,4,207,0.366,144,0.545,29,60,71,0.1098,0.1,0.1183,TIM8,Translocase of the Inner Mitochondrial membrane
1610,S000000566,NE,NE,Non essential,582,YCL061C,chrIII,18816,22106,3291,18,201,4,15,252,0.109,798,0.242,309,59,64,0.0939,0.0983,0.1067,MRC1,Mediator of the Replication Checkpoint
1611,S000001419,NE,NE,Non essential,2975,YIL157C,chrIX,46949,47542,594,4,18,18,21,330,0.102,300,0.505,38,53,54,0.064,0.0883,0.09,COA1,Cytochrome Oxidase Assembly
1612,S000000964,NE,NE,Non essential,1880,YER162C,chrV,500630,502894,2265,13,126,18,33,280,0.102,441,0.195,216,61,49,0.0954,0.1017,0.0817,RAD4,RADiation sensitive
