,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
1311,S000003005,NE,NE,Non essential,2288,YGL037C,chrVII,427297,427947,651,23,589,59,46,727,0.243,114,0.175,54,63,64,0.0829,0.105,0.1067,PNC1,Pyrazinamidase and NiCotinamidase
1312,S000006070,NE,NE,Non essential,6201,YPL149W,chrXVI,271310,272194,885,10,85,31,7,448,0.126,176,0.19899999999999998,76,62,52,0.0859,0.1033,0.0867,ATG5,AuTophaGy related
1313,S000006071,NE,NE,Non essential,6200,YPL150W,chrXVI,268188,270893,2706,31,487,20,30,473,0.121,465,0.172,266,70,66,0.0983,0.1167,0.11,,
1314,S000006073,NE,NE,Non essential,6198,YPL152W,chrXVI,265028,266104,1077,18,355,43,3,506,0.165,298,0.27699999999999997,107,45,50,0.0994,0.075,0.0833,RRD2,Resistant to Rapamycin Deletion
1315,S000002176,NE,NE,Non essential,1000,YDL018C,chrIV,422833,423510,678,6,35,6,45,467,0.095,356,0.525,57,70,62,0.0841,0.1167,0.1033,ERP3,Emp24p/Erv25p Related Protein
1316,S000002523,NE,NE,Non essential,1139,YDR116C,chrIV,682724,683581,858,6,26,7,21,456,0.077,269,0.314,69,59,66,0.0804,0.0983,0.11,MRPL1,"Mitochondrial Ribosomal Protein, Large subunit"
1317,S000002285,NE,NE,Non essential,886,YDL127W,chrIV,234927,235853,927,43,641,53,14,954,0.243,114,0.12300000000000001,88,46,67,0.0949,0.0767,0.1117,PCL2,Pho85 CycLin
1318,S000004376,NE,NE,Non essential,4432,YLR384C,chrXII,888851,892900,4050,22,205,13,24,387,0.07,571,0.141,357,73,49,0.0881,0.1217,0.0817,IKI3,Insensitive to KIller toxin
1319,S000000925,NE,NE,Non essential,1835,YER123W,chrV,404813,406387,1575,6,70,21,23,416,0.046,663,0.42100000000000004,166,66,62,0.1054,0.11,0.1033,YCK3,Yeast Casein Kinase
1320,S000000920,NE,NE,Non essential,1829,YER118C,chrV,397952,399055,1104,15,131,13,36,509,0.133,265,0.24,99,61,65,0.0897,0.1017,0.1083,SHO1,"Synthetic, High Osmolarity-sensitive"
1321,S000000921,NE,NE,Non essential,1830,YER119C,chrV,399496,400842,1347,50,862,35,45,513,0.36200000000000004,107,0.079,89,67,37,0.0661,0.1117,0.0617,AVT6,Amino acid Vacuolar Transport
1322,S000000922,NE,NE,Non essential,1832,YER120W,chrV,401135,401869,735,17,163,64,23,459,0.252,187,0.254,44,41,51,0.0599,0.0683,0.085,SCS2,Suppressor of Choline Sensitivity
1323,S000003726,NE,NE,Non essential,3238,YJL190C,chrX,74910,75302,393,13,85,37,17,642,0.258,92,0.23399999999999999,32,53,60,0.0814,0.0883,0.1,RPS22A,Ribosomal Protein of the Small subunit
1324,S000005663,NE,NE,Non essential,5786,YOR137C,chrXV,581813,583681,1869,24,378,21,30,586,0.11,277,0.14800000000000002,184,68,58,0.0984,0.1133,0.0967,SIA1,Suppressor of eIF5A
1325,S000002435,NE,NE,Non essential,1048,YDR028C,chrIV,497835,500879,3045,11,115,17,5,612,0.03,1523,0.5,282,64,54,0.0926,0.1067,0.09,REG1,REsistance to Glucose repression
1326,S000002372,NE,NE,Non essential,794,YDL213C,chrIV,77289,77966,678,17,227,43,29,501,0.25,135,0.19899999999999998,53,44,59,0.0782,0.0733,0.0983,NOP6,NucleOlar Protein
1327,S000003631,NE,NE,Non essential,3336,YJL095W,chrX,247255,251691,4437,14,86,16,9,353,0.045,1279,0.28800000000000003,413,68,66,0.0931,0.1133,0.11,BCK1,Bypass of C Kinase
1328,S000002511,NE,NE,Non essential,1127,YDR104C,chrIV,661173,664910,3738,36,584,11,20,505,0.095,350,0.094,368,76,65,0.0984,0.1267,0.1083,SPO71,SPOrulation
1329,S000002527,NE,NE,Non essential,1145,YDR120C,chrIV,691549,693261,1713,8,40,18,18,439,0.053,773,0.451,148,72,60,0.0864,0.12,0.1,TRM1,tRNA Methyltransferase
1330,S000001106,NE,NE,Non essential,2775,YHR064C,chrVIII,225525,227141,1617,16,167,36,39,420,0.11800000000000001,324,0.2,143,67,67,0.0884,0.1117,0.1117,SSZ1,
1331,S000001221,NE,NE,Non essential,2904,YHR178W,chrVIII,459299,461530,2232,30,156,31,30,692,0.09699999999999999,557,0.25,189,45,70,0.0847,0.075,0.1167,STB5,Sin Three Binding protein
1332,S000003723,NE,NE,Non essential,3241,YJL187C,chrX,76803,79262,2460,36,288,15,38,676,0.10800000000000001,820,0.33299999999999996,227,62,54,0.0923,0.1033,0.09,SWE1,Saccharomyces WEe1
1333,S000001222,NE,NE,Non essential,2905,YHR179W,chrVIII,462502,463704,1203,12,117,44,12,549,0.091,387,0.322,91,61,65,0.0756,0.1017,0.1083,OYE2,Old Yellow Enzyme
1334,S000002439,NE,NE,Non essential,1052,YDR032C,chrIV,504099,504695,597,21,371,14,43,544,0.32299999999999995,128,0.214,45,68,71,0.0754,0.1133,0.1183,PST2,Protoplasts-SecreTed
1335,S000000702,NE,NE,Non essential,753,YCR105W,chrIII,309070,310155,1086,35,492,12,28,374,0.431,197,0.18100000000000002,96,51,78,0.0884,0.085,0.13,ADH7,Alcohol DeHydrogenase
1336,S000005831,NE,NE,Non essential,5960,YOR304W,chrXV,884514,887876,3363,41,926,64,3,773,0.079,322,0.096,328,58,66,0.0975,0.0967,0.11,ISW2,Imitation SWitch subfamily
1337,S000004281,NE,NE,Non essential,4330,YLR290C,chrXII,717145,717978,834,13,149,8,14,710,0.11,246,0.295,82,75,69,0.0983,0.125,0.115,COQ11,COenzyme Q
1338,S000004280,NE,NE,Non essential,4329,YLR289W,chrXII,715089,717026,1938,14,102,20,10,726,0.05,525,0.271,172,67,68,0.0888,0.1117,0.1133,GUF1,Gtpase of Unknown Function
1339,S000004354,NE,NE,Non essential,4408,YLR362W,chrXII,849866,852019,2154,26,161,17,7,478,0.126,874,0.406,210,68,62,0.0975,0.1133,0.1033,STE11,STErile
1340,S000004353,NE,NE,Non essential,4406,YLR361C,chrXII,847388,849124,1737,42,970,5,25,657,0.184,204,0.11699999999999999,171,59,71,0.0984,0.0983,0.1183,DCR2,Dose-dependent Cell cycle Regulator
1341,S000003637,NE,NE,Non essential,3330,YJL101C,chrX,234320,236356,2037,19,129,36,61,545,0.086,422,0.207,197,64,47,0.0967,0.1067,0.0783,GSH1,glutathione (GSH)
1342,S000002528,NE,NE,Non essential,1146,YDR121W,chrIV,693585,694175,591,16,363,15,36,415,0.326,103,0.174,51,57,63,0.0863,0.095,0.105,DPB4,DNA Polymerase B (II) subunit
1343,S000002568,NE,NE,Non essential,1185,YDR161W,chrIV,779043,780206,1164,3,16,7,8,287,0.045,1011,0.8690000000000001,105,87,62,0.0902,0.145,0.1033,ACL4,Assembly Chaperone of RpL4
1344,S000003636,NE,NE,Non essential,3331,YJL100W,chrX,237263,239086,1824,49,820,68,23,494,0.272,201,0.11,153,48,69,0.0839,0.08,0.115,LSB6,Las Seventeen Binding protein
1345,S000002569,NE,NE,Non essential,1186,YDR162C,chrIV,780390,781100,711,4,13,7,9,149,0.18899999999999997,328,0.461,66,61,47,0.0928,0.1017,0.0783,NBP2,Nap1 Binding Protein
1346,S000000498,NE,NE,Non essential,562,YBR294W,chrII,789235,791814,2580,28,235,29,33,575,0.094,339,0.131,228,65,74,0.0884,0.1083,0.1233,SUL1,SULfate
1347,S000005242,NE,NE,Non essential,5072,YNL298W,chrXIV,68915,71443,2529,36,255,49,10,546,0.13,412,0.163,205,46,61,0.0811,0.0767,0.1017,CLA4,CLn Activity dependant
1348,S000004758,NE,NE,Non essential,4829,YMR150C,chrXIII,561956,562528,573,21,131,4,21,744,0.24600000000000002,125,0.218,60,64,50,0.1047,0.1067,0.0833,IMP1,Inner Membrane Protease
1349,S000004753,NE,NE,Non essential,4824,YMR145C,chrXIII,554793,556475,1683,64,1274,34,138,784,0.243,118,0.07,151,67,52,0.0897,0.1117,0.0867,NDE1,"NADH Dehydrogenase, External"
1350,S000004751,NE,NE,Non essential,4822,YMR143W,chrXIII,551928,552903,976,10,101,11,47,770,0.067,291,0.298,104,55,60,0.1066,0.0917,0.1,RPS16A,Ribosomal Protein of the Small subunit
1351,S000005086,NE,NE,Non essential,5232,YNL142W,chrXIV,357453,358952,1500,33,513,34,17,649,0.16899999999999998,153,0.102,113,64,68,0.0753,0.1067,0.1133,MEP2,
1352,S000001725,NE,NE,Non essential,3853,YKR017C,chrXI,471694,473349,1656,16,247,7,27,513,0.094,398,0.24,173,63,65,0.1045,0.105,0.1083,HEL1,Histone E3 Ligase
1353,S000001724,NE,NE,Non essential,3852,YKR016W,chrXI,469717,471339,1623,14,238,48,10,533,0.081,536,0.33,150,57,66,0.0924,0.095,0.11,MIC60,MItochondrial contact site and Cristae organizing system
1354,S000005401,NE,NE,Non essential,5597,YOL041C,chrXV,251267,252646,1380,21,306,10,22,440,0.17300000000000001,226,0.16399999999999998,144,72,57,0.1043,0.12,0.095,NOP12,NucleOlar Protein
1355,S000005403,NE,NE,Non essential,5595,YOL043C,chrXV,248392,249534,1143,18,170,14,19,496,0.159,208,0.182,99,60,56,0.0866,0.1,0.0933,NTG2,eNdonuclease Three-like Glycosylase
1356,S000004136,NE,NE,Non essential,4164,YLR146C,chrXII,432823,433725,903,8,34,1,4,294,0.151,222,0.24600000000000002,93,60,58,0.10300000000000001,0.1,0.0967,SPE4,SPErmidine auxotroph
1357,S000004134,NE,NE,Non essential,4162,YLR144C,chrXII,429677,432016,2340,22,290,19,2,283,0.166,347,0.14800000000000002,227,71,55,0.09699999999999999,0.1183,0.0917,ACF2,Assembly Complementing Factor
1358,S000004133,NE,NE,Non essential,4161,YLR143W,chrXII,427329,429386,2058,21,140,26,13,262,0.195,398,0.193,202,61,65,0.0982,0.1017,0.1083,DPH6,DiPHthamide biosynthesis
1359,S000005668,NE,NE,Non essential,5791,YOR142W,chrXV,593057,594046,990,22,334,30,29,372,0.299,118,0.11900000000000001,75,57,73,0.0758,0.095,0.1217,LSC1,Ligase of Succinyl-CoA
1360,S000005886,NE,NE,Non essential,6020,YOR359W,chrXV,1011189,1012760,1572,12,104,27,8,542,0.07,384,0.244,135,55,76,0.0859,0.0917,0.1267,VTS1,VTi1-2 Suppressor
1361,S000005666,NE,NE,Non essential,5789,YOR140W,chrXV,586981,589281,2301,40,627,55,24,535,0.162,304,0.132,168,54,59,0.073,0.09,0.0983,SFL1,Suppressor gene for FLocculation
1362,S000005667,NE,NE,Non essential,5790,YOR141C,chrXV,589942,592587,2646,8,43,24,33,425,0.036000000000000004,661,0.25,260,59,62,0.0983,0.0983,0.1033,ARP8,Actin-Related Protein
1363,S000005662,NE,NE,Non essential,5785,YOR136W,chrXV,580250,581359,1110,24,243,50,18,605,0.179,173,0.156,100,61,68,0.0901,0.1017,0.1133,IDH2,Isocitrate DeHydrogenase
1364,S000001547,NE,NE,Non essential,3768,YKL064W,chrXI,317764,320673,2910,47,751,66,21,799,0.10099999999999999,297,0.102,238,52,59,0.0818,0.0867,0.0983,MNR2,MaNganese Resistance
1365,S000003163,NE,NE,Non essential,2125,YGL195W,chrVII,131525,139543,8019,73,863,45,15,699,0.065,802,0.1,765,73,73,0.0954,0.1217,0.1217,GCN1,General Control Nonderepressible
1366,S000003743,NE,NE,Non essential,3220,YJL207C,chrX,41389,47433,6045,42,566,23,32,450,0.077,831,0.13699999999999998,657,47,54,0.1087,0.0783,0.09,LAA1,Large AP-1 Accessory
1367,S000001237,NE,NE,Non essential,2924,YHR194W,chrVIII,488657,490396,1740,18,134,19,24,289,0.179,489,0.281,151,51,63,0.0868,0.085,0.105,MDM31,Mitochondrial Distribution and Morphology
1368,S000002705,NE,NE,Non essential,1327,YDR297W,chrIV,1056551,1057600,1050,20,277,41,37,346,0.275,181,0.172,91,40,75,0.0867,0.0667,0.125,SUR2,SUppressor of Rvs161 and rvs167 mutations
1369,S000001750,NE,NE,Non essential,3879,YKR042W,chrXI,519527,520624,1098,44,678,53,47,857,0.23399999999999999,127,0.11599999999999999,67,44,56,0.061,0.0733,0.0933,UTH1,yoUTH
1370,S000002608,NE,NE,Non essential,1229,YDR200C,chrIV,854279,856093,1815,3,25,26,0,309,0.027000000000000003,1613,0.889,169,71,64,0.0931,0.1183,0.1067,VPS64,Vacuolar Protein Sorting
1371,S000006283,NE,NE,Non essential,6437,YPR079W,chrXVI,698869,700014,1146,34,442,28,66,633,0.23399999999999999,441,0.385,83,71,57,0.0724,0.1183,0.095,MRL1,Mannose 6-phosphate Receptor Like
1372,S000001941,NE,NE,Non essential,2041,YFR045W,chrVI,241998,242999,1002,14,119,24,9,375,0.18600000000000003,158,0.158,103,59,59,0.1028,0.0983,0.0983,,
1373,S000001940,NE,NE,Non essential,2040,YFR044C,chrVI,239992,241437,1446,36,476,17,25,366,0.34,176,0.122,109,65,60,0.0754,0.1083,0.1,DUG1,Deficient in Utilization of Glutathione
1374,S000001944,NE,NE,Non essential,2044,YFR048W,chrVI,246146,248134,1989,31,300,24,27,638,0.122,246,0.124,191,64,50,0.096,0.1067,0.0833,RMD8,Required for Meiotic nuclear Division
1375,S000004054,NE,NE,Non essential,4080,YLR064W,chrXII,265456,266277,822,18,183,27,12,407,0.26899999999999996,218,0.265,80,60,61,0.0973,0.1,0.1017,PER33,"Pore and ER protein, 33 kDa"
1376,S000003768,NE,NE,Non essential,3442,YJR008W,chrX,452430,453446,1017,47,1551,53,13,629,0.36700000000000005,174,0.171,90,61,49,0.0885,0.1017,0.0817,MHO1,Memo HOmolog
1377,S000000047,NE,NE,Non essential,24,YAL049C,chrI,51855,52595,741,11,104,10,24,483,0.154,164,0.221,57,68,56,0.0769,0.1133,0.0933,AIM2,Altered Inheritance rate of Mitochondria
1378,S000003765,NE,NE,Non essential,3438,YJR005W,chrX,445923,448025,2103,29,367,39,6,786,0.08800000000000001,228,0.10800000000000001,208,66,50,0.0989,0.11,0.0833,APL1,clathrin Adaptor Protein complex Large chain
1379,S000003744,NE,NE,Non essential,3219,YJL208C,chrX,40194,41183,990,10,76,3,22,428,0.11800000000000001,282,0.285,77,58,56,0.0778,0.0967,0.0933,NUC1,NUClease
1380,S000002742,NE,NE,Non essential,1367,YDR334W,chrIV,1135932,1140476,4545,30,178,43,30,360,0.092,706,0.155,450,62,62,0.099,0.1033,0.1033,SWR1,SWi2/snf2-Related
1381,S000002576,NE,NE,Non essential,1193,YDR169C,chrIV,792348,793889,1542,11,423,14,49,227,0.157,224,0.145,135,70,64,0.0875,0.1167,0.1067,STB3,Sin Three Binding protein
1382,S000003011,NE,NE,Non essential,2280,YGL043W,chrVII,417483,418412,930,14,130,14,21,622,0.121,210,0.226,84,64,47,0.0903,0.1067,0.0783,DST1,DNA Strand Transfer
1383,S000006062,NE,NE,Non essential,6209,YPL141C,chrXVI,283464,286061,2598,35,536,31,46,503,0.134,275,0.106,225,78,63,0.0866,0.13,0.105,FRK1,Fatty acyl-CoA synthetase and RNA processing-associated Kinase
1384,S000006066,NE,NE,Non essential,6205,YPL145C,chrXVI,278395,279699,1305,13,203,11,41,519,0.096,354,0.271,112,67,48,0.0858,0.1117,0.08,KES1,KrE11-1 Suppressor
1385,S000003018,NE,NE,Non essential,2274,YGL050W,chrVII,405776,406597,822,18,288,53,3,592,0.185,131,0.159,65,60,47,0.0791,0.1,0.0783,TYW3,Trna-YW synthesizing protein
1386,S000006069,NE,NE,Non essential,6202,YPL148C,chrXVI,272294,272815,522,4,15,8,38,416,0.092,199,0.381,46,54,69,0.0881,0.09,0.115,PPT2,Phosphopantetheine:Protein Transferase
1387,S000006068,NE,NE,Non essential,6203,YPL147W,chrXVI,273255,275867,2613,20,186,37,11,468,0.08199999999999999,768,0.294,261,63,62,0.0999,0.105,0.1033,PXA1,PeroXisomal ABC-transporter
1388,S000003495,NE,NE,Non essential,2601,YGR263C,chrVII,1017967,1019241,1275,26,315,11,12,492,0.207,317,0.249,123,55,61,0.0965,0.0917,0.1017,SAY1,Steryl Acetyl hYdrolase
1389,S000003490,NE,NE,Non essential,2596,YGR258C,chrVII,1007671,1010766,3096,35,719,31,36,595,0.095,546,0.17600000000000002,269,47,45,0.0869,0.0783,0.075,RAD2,RADiation sensitivity
1390,S000003493,NE,NE,Non essential,2599,YGR261C,chrVII,1014321,1016750,2430,16,120,10,15,500,0.066,529,0.218,237,64,54,0.0975,0.1067,0.09,APL6,clathrin Adaptor Protein complex Large chain
1391,S000002783,NE,NE,Non essential,1412,YDR375C,chrIV,1225166,1226536,1371,4,31,22,14,420,0.035,575,0.419,117,65,55,0.0853,0.1083,0.0917,BCS1,ubiquinol-cytochrome c reductase (bc1) Synthesis
1392,S000005689,NE,NE,Non essential,5815,YOR163W,chrXV,642741,643307,567,8,30,43,20,429,0.16399999999999998,281,0.496,50,57,71,0.0882,0.095,0.1183,DDP1,Diadenosine and Diphosphoinositol Polyphosphate phosphohydrolase
1393,S000002780,NE,NE,Non essential,1408,YDR372C,chrIV,1221112,1222149,1038,6,40,9,12,368,0.079,729,0.7020000000000001,101,76,63,0.0973,0.1267,0.105,VPS74,Vacuolar Protein Sorting
1394,S000001249,NE,NE,Non essential,2937,YHR206W,chrVIII,512732,514600,1869,18,193,28,8,545,0.08800000000000001,266,0.142,187,51,69,0.1001,0.085,0.115,SKN7,Suppressor of Kre Null
1395,S000003882,NE,NE,Non essential,3553,YJR121W,chrX,647607,649142,1536,2,18,31,36,679,0.01,1263,0.8220000000000001,120,40,54,0.0781,0.0667,0.09,ATP2,ATP synthase
1396,S000002602,NE,NE,Non essential,1222,YDR194C,chrIV,845952,847946,1995,4,8,15,21,267,0.038,917,0.46,198,75,54,0.0992,0.125,0.09,MSS116,Mitochondrial Splicing System
1397,S000002572,NE,NE,Non essential,1189,YDR165W,chrIV,784871,786205,1335,10,181,24,8,219,0.171,474,0.355,146,56,70,0.1094,0.0933,0.1167,TRM82,Transfer RNA Methyltransferase
1398,S000000046,NE,NE,Non essential,25,YAL048C,chrI,52801,54789,1989,28,141,21,8,463,0.152,389,0.196,171,54,68,0.086,0.09,0.1133,GEM1,GTPase EF-hand protein of Mitochondria
1399,S000003880,NE,NE,Non essential,3551,YJR119C,chrX,644304,646490,2187,48,707,5,55,714,0.154,242,0.111,234,63,48,0.107,0.105,0.08,JHD2,JmjC domain-containing Histone Demethylase
1400,S000002408,NE,NE,Non essential,1019,YDR001C,chrIV,450220,452475,2256,131,3493,49,44,879,0.33,145,0.064,199,72,57,0.0882,0.12,0.095,NTH1,Neutral TreHalase
1401,S000001117,NE,NE,Non essential,2792,YHR075C,chrVIII,248439,249641,1203,28,227,2,25,308,0.37799999999999995,160,0.133,110,66,62,0.0914,0.11,0.1033,PPE1,Phosphoprotein Phosphatase methylEsterase
1402,S000000040,NE,NE,Non essential,34,YAL042W,chrI,61316,62563,1248,20,390,9,12,537,0.149,182,0.146,85,53,50,0.0681,0.0883,0.0833,ERV46,ER Vesicle
1403,S000003886,NE,NE,Non essential,3557,YJR125C,chrX,654737,655963,1227,17,265,13,25,640,0.10800000000000001,314,0.256,105,72,67,0.0856,0.12,0.1117,ENT3,Epsin N-Terminal homology
1404,S000003887,NE,NE,Non essential,3558,YJR126C,chrX,656254,658689,2436,31,227,26,19,691,0.092,417,0.171,223,64,60,0.0915,0.1067,0.1,VPS70,Vacuolar Protein Sorting
1405,S000007626,NE,NE,Non essential,5548,YOL086W-A,chrXV,159173,159445,273,25,474,45,8,582,0.787,61,0.223,20,54,63,0.0733,0.09,0.105,MHF1,Mph1-associated Histone-Fold protein
1406,S000002456,NE,NE,Non essential,1071,YDR049W,chrIV,553254,555152,1899,9,41,17,25,720,0.033,417,0.22,168,63,80,0.0885,0.105,0.1333,VMS1,VCP/Cdc48-associated Mitochondrial Stress-responsive
1407,S000000932,NE,NE,Non essential,1842,YER130C,chrV,421115,422446,1332,45,921,13,70,570,0.29600000000000004,158,0.11900000000000001,138,70,41,0.1036,0.1167,0.0683,COM2,Cousin of Msn2
1408,S000000930,NE,NE,Non essential,1840,YER128W,chrV,415859,416470,612,12,307,14,21,489,0.2,243,0.397,53,52,71,0.0866,0.0867,0.1183,VFA1,Vps Four-Associated
1409,S000000936,NE,NE,Non essential,1847,YER134C,chrV,437267,437803,537,13,92,7,20,478,0.253,302,0.562,55,70,68,0.1024,0.1167,0.1133,,
1410,S000003733,NE,NE,Non essential,3230,YJL197W,chrX,63805,67569,3765,52,603,30,26,713,0.09699999999999999,344,0.091,359,50,57,0.0954,0.0833,0.095,UBP12,UBiquitin-specific Protease
1411,S000005458,NE,NE,Non essential,5535,YOL098C,chrXV,132725,135838,3114,32,314,8,39,395,0.13,470,0.151,320,64,57,0.1028,0.1067,0.095,SDD3,Suppressor of Degenerative Death
1412,S000002288,NE,NE,Non essential,883,YDL130W,chrIV,229906,230527,622,21,159,48,54,957,0.17600000000000002,99,0.159,49,56,57,0.0788,0.0933,0.095,RPP1B,Ribosomal Protein P1 Beta
1413,S000003620,NE,NE,Non essential,3347,YJL084C,chrX,274862,278002,3141,33,345,6,32,383,0.13699999999999998,300,0.096,297,62,60,0.0946,0.1033,0.1,ALY2,Arrestin-Like Yeast protein
1414,S000000673,NE,NE,Non essential,723,YCR077C,chrIII,250238,252628,2391,38,532,18,17,363,0.21899999999999997,226,0.095,200,52,40,0.0836,0.0867,0.0667,PAT1,Protein Associated with Topoisomerase II
1415,S000001118,NE,NE,Non essential,2793,YHR076W,chrVIII,251101,252225,1125,13,112,13,7,326,0.177,179,0.159,96,56,62,0.0853,0.0933,0.1033,PTC7,Phosphatase type Two C
1416,S000001119,NE,NE,Non essential,2794,YHR077C,chrVIII,252374,255756,3383,36,549,8,51,345,0.154,495,0.146,380,63,57,0.1123,0.105,0.095,NMD2,Nonsense-mediated MRNA Decay
1417,S000001115,NE,NE,Non essential,2788,YHR073W,chrVIII,242582,245572,2991,26,223,18,18,344,0.126,370,0.124,254,55,67,0.0849,0.0917,0.1117,OSH3,OxySterol binding protein Homolog
1418,S000002721,NE,NE,Non essential,1343,YDR313C,chrIV,1089219,1090079,861,15,264,8,26,406,0.215,230,0.267,69,64,50,0.0801,0.1067,0.0833,PIB1,PhosphatidylInositol(3)-phosphate Binding
1419,S000002722,NE,NE,Non essential,1344,YDR314C,chrIV,1090433,1092511,2079,20,571,29,20,386,0.125,286,0.138,210,53,57,0.10099999999999999,0.0883,0.095,RAD34,Homologous to RAD4
1420,S000004728,NE,NE,Non essential,4797,YMR121C,chrXIII,509734,510348,615,17,271,49,111,726,0.19,151,0.24600000000000002,48,58,52,0.078,0.0967,0.0867,RPL15B,Ribosomal Protein of the Large subunit
1421,S000004727,NE,NE,Non essential,4796,YMR120C,chrXIII,507502,509280,1779,37,792,10,50,774,0.134,193,0.10800000000000001,142,55,61,0.0798,0.0917,0.1017,ADE17,ADEnine
1422,S000004724,NE,NE,Non essential,4793,YMR118C,chrXIII,502144,502734,591,12,79,19,15,723,0.14,153,0.259,51,59,62,0.0863,0.0983,0.1033,SHH3,SDH3 Homolog
1423,S000004722,NE,NE,Non essential,4791,YMR116C,chrXIII,499456,500688,1233,33,478,20,48,579,0.231,156,0.127,90,61,69,0.073,0.1017,0.115,ASC1,Absence of growth Suppressor of Cyp1
1424,S000004721,NE,NE,Non essential,4790,YMR115W,chrXIII,497704,499209,1506,20,275,20,24,497,0.134,311,0.207,133,46,53,0.0883,0.0767,0.0883,MGR3,Mitochondrial Genome Required
1425,S000002723,NE,NE,Non essential,1345,YDR315C,chrIV,1092741,1093586,846,0,0,21,16,302,0.0,846,1.0,81,61,64,0.0957,0.1017,0.1067,IPK1,Inositol Polyphosphate Kinase
1426,S000005098,NE,NE,Non essential,5218,YNL154C,chrXIV,343636,345276,1641,30,810,31,38,846,0.10800000000000001,215,0.131,133,74,63,0.081,0.1233,0.105,YCK2,Yeast Casein Kinase
1427,S000005097,NE,NE,Non essential,5219,YNL153C,chrXIV,345669,346058,390,13,350,30,9,871,0.191,113,0.29,30,62,51,0.0769,0.1033,0.085,GIM3,Gene Involved in Microtubule biogenesis
1428,S000001717,NE,NE,Non essential,3845,YKR009C,chrXI,454352,457054,2703,66,1071,17,21,650,0.188,263,0.09699999999999999,249,82,60,0.0921,0.1367,0.1,FOX2,Fatty acid OXidation
1429,S000002724,NE,NE,Non essential,1346,YDR316W,chrIV,1093763,1095178,1416,21,245,9,59,319,0.23199999999999998,422,0.298,134,64,72,0.0946,0.1067,0.12,OMS1,OXA1 Multicopy Suppressor
1430,S000005419,NE,NE,Non essential,5579,YOL058W,chrXV,219211,220473,1263,34,424,75,24,746,0.18,234,0.185,93,49,62,0.0736,0.0817,0.1033,ARG1,ARGinine requiring
1431,S000005412,NE,NE,Non essential,5586,YOL052C,chrXV,232446,233636,1191,24,185,102,61,648,0.155,364,0.306,96,48,51,0.0806,0.08,0.085,SPE2,SPErmidine auxotroph
1432,S000005416,NE,NE,Non essential,5582,YOL055C,chrXV,224420,226075,1656,30,463,6,25,918,0.099,240,0.145,149,73,52,0.09,0.1217,0.0867,THI20,THIamine metabolism
1433,S000005415,NE,NE,Non essential,5583,YOL054W,chrXV,228614,229834,1221,21,178,27,32,699,0.12300000000000001,233,0.191,107,69,57,0.0876,0.115,0.095,PSH1,Pob3/Spt16 Histone associated
1434,S000001392,NE,NE,Non essential,3006,YIL130W,chrIX,102782,105676,2895,44,499,49,8,492,0.154,345,0.11900000000000001,282,64,75,0.0974,0.1067,0.125,ASG1,Activator of Stress Genes
1435,S000001393,NE,NE,Non essential,3005,YIL131C,chrIX,100781,102235,1455,31,906,20,44,495,0.215,307,0.21100000000000002,125,54,61,0.0859,0.09,0.1017,FKH1,ForK head Homolog
