,Unnamed: 0_x,Standard name,Common name,Hits,Reads,Length,Neighborhood index,100 bp upstream hits,Max free region,Freedom index,Logit FI,Kornmann FI,Type,Description,Unnamed: 0_y,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp,hits_per_targets,freq_hit_targets,short name,description
3625,4854,S000002393,GYP7,13,115,2241,0.21704427774,3,454,0.202588130299,0.202588130022,0.139083761959,ORF,"GTPase-activating protein for yeast Rab family members; members include Ypt7p (most effective), Ypt1p, Ypt31p, and Ypt32p (in vitro); involved in vesicle mediated protein trafficking
",773,YDL234C,chrIV,34237,36477,213,57,47,2241,0.095046854082999,0.114,0.094,0.061032863849765,0.001018987219437,GYP7,Gtpase-activating protein for Ypt7 Protein
3626,4855,S000001378,HIS5,18,268,1158,0.377844559585,0,307,0.265112262522,0.265093945339,0.342587039797,ORF,"Histidinol-phosphate aminotransferase; catalyzes the seventh step in histidine biosynthesis; responsive to general control of amino acid biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts
",3020,YIL116W,chrIX,142928,144085,111,54,63,1158,0.095854922279793,0.108,0.126,0.162162162162162,0.003404005041306,HIS5,HIStidine requiring
3627,4857,S000004010,YEH2,12,154,1617,0.24975024975,2,365,0.225726654298,0.225726495944,0.127524686208,ORF,"Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog, YEH1, that arose from the whole genome duplication
",4036,YLR020C,chrXII,181789,183405,161,54,54,1617,0.0995670995671,0.108,0.108,0.074534161490683,0.001551243787267,YEH2,Yeast steryl Ester Hydrolase
3628,4858,S000003051,SCY1,20,291,2415,0.230899222204,0,539,0.223188405797,0.223188405744,0.250253837975,ORF,"Putative kinase; suppressor of GTPase mutant; similar to bovine rhodopsin kinase; may have a role in intracellular sterol transport
",2240,YGL083W,chrVII,353058,355472,246,50,46,2415,0.101863354037267,0.1,0.092,0.08130081300813,0.000938614724407,SCY1,
3629,4859,S000002395,PHO13,12,318,939,0.541793595364,3,235,0.250266240682,0.250111822654,0.205186111129,ORF,"Alkaline phosphatase specific for p-nitrophenyl phosphate; also has protein phosphatase activity
",771,YDL236W,chrIV,32296,33234,87,54,58,939,0.092651757188498,0.108,0.116,0.137931034482759,0.006227512590391,PHO13,PHOsphate metabolism
3630,4861,S000005874,PYK2,25,422,1521,0.260325382749,0,332,0.218277449047,0.218277049122,0.297543788668,ORF,"Pyruvate kinase; appears to be modulated by phosphorylation; transcription repressed by glucose, and Pyk2p may be active under low glycolytic flux; PYK2 has a paralog, CDC19, that arose from the whole genome duplication
",6008,YOR347C,chrXV,984942,986462,121,54,44,1521,0.079552925706772,0.108,0.088,0.206611570247934,0.002151449444207,PYK2,PYruvate Kinase
3631,4862,S000001488,BYE1,46,565,1785,0.649578697876,1,139,0.0778711484594,0.0778711382779,0.262892242598,ORF,"Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations, binds RNA polymerase II large subunit
",3832,YKL005C,chrXI,433093,434877,159,62,43,1785,0.089075630252101,0.124,0.086,0.289308176100629,0.004085400615572,BYE1,BYpass of ESS1
3632,4863,S000001489,RPL14A,0,0,815,0,0,417,1,0.897522966556,0,ORF,"Ribosomal 60S subunit protein L14A; N-terminally acetylated; homologous to mammalian ribosomal protein L14, no bacterial homolog; RPL14A has a paralog, RPL14B, that arose from the whole genome duplication
",3831,YKL006W,chrXI,431906,432720,79,42,61,815,0.096932515337423,0.084,0.122,0,0,RPL14A,Ribosomal Protein of the Large subunit
3633,4864,S000001247,MNL1,39,678,2391,0.472216355889,4,411,0.171894604768,0.171894604715,0.350922312557,ORF,"Alpha-1,2-specific exomannosidase of the endoplasmic reticulum; involved in glycan trimming of both folded and misfolded glycoproteins; complexes with Pdi1p, and trims a mannose from Man8GlcNac2 glycans to generate Man7GlcNac2, an oligosaccharide signal on glycoproteins destined for ER-associated protein degradation; requires Pdi1p for stability and substrate recognition; human homolog EDEM1 can complement yeast null mutant
",2935,YHR204W,chrVIII,506319,508709,211,42,41,2391,0.088247595148474,0.084,0.082,0.184834123222749,0.002237992208005,MNL1,MaNnosidase-Like protein
3634,4865,S000005877,MNE1,5,59,1992,0.0376263116984,4,1126,0.565261044177,0.565261034851,0,ORF,"Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein
",6011,YOR350C,chrXV,992864,994855,193,46,56,1992,0.096887550200803,0.092,0.112,0.025906735751295,0.000194954982893,MNE1,
3635,4866,S000002278,YFH1,2,24,525,0.0674730622176,0,497,0.946666666667,0.911330546648,0,ORF,"Mitochondrial matrix iron chaperone; oxidizes and stores iron; interacts with Isu1p to promote Fe-S cluster assembly; mutation results in multiple Fe/S-dependent enzyme deficiencies; human frataxin homolog FXN is mutated in Friedrich's ataxia; human FTL gene can complement yeast yfh1 null mutant
",893,YDL120W,chrIV,245923,246447,54,52,55,525,0.102857142857143,0.104,0.11,0.037037037037037,0.001249501152178,YFH1,Yeast Frataxin Homolog
3636,4868,S000001481,,7,36,711,0.488326300985,1,349,0.490857946554,0.487912864047,0.204921073375,ORF,"Putative protein of unknown function; YIR042C is a non-essential gene
",3199,YIR042C,chrIX,435273,435983,77,42,53,711,0.108298171589311,0.084,0.106,0.090909090909091,0.006341900012792,,
3637,4870,S000005876,CIN1,33,395,3045,0.236420516891,9,454,0.149096880131,0.149096880131,0.211322269305,ORF,"Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl
",6010,YOR349W,chrXV,989789,992833,279,38,54,3045,0.091625615763547,0.076,0.108,0.118279569892473,0.000847385365201,CIN1,Chromosome INstability
3638,4871,S000001484,MET14,31,710,609,1.26553606314,4,82,0.134646962233,0.132430182478,0,ORF,"Adenylylsulfate kinase; required for sulfate assimilation and involved in methionine metabolism; human homolog PAPSS2 complements yeast null mutant
",3836,YKL001C,chrXI,438777,439385,57,58,46,609,0.093596059113301,0.116,0.092,0.543859649122807,0.022202387072632,MET14,METhionine requiring
3639,4872,S000001485,DID4,2,36,767,0.0708780060597,0,643,0.919885550787,0.913667436755,0,ORF,"Class E Vps protein of the ESCRT-III complex; required for sorting of integral membrane proteins into lumenal vesicles of multivesicular bodies, and for delivery of newly synthesized vacuolar enzymes to the vacuole, involved in endocytosis
",3835,YKL002W,chrXI,437778,438544,73,44,57,767,0.095176010430248,0.088,0.114,0.027397260273973,0.000970931589859,DID4,Doa4-Independent Degradation
3640,4873,S000001486,MRP17,0,0,396,0,1,396,1,0.876532952435,0,ORF,"Mitochondrial ribosomal protein of the small subunit; MRP17 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator
",3834,YKL003C,chrXI,437097,437492,40,59,48,396,0.101010101010101,0.118,0.096,0,0,MRP17,Mitochondrial Ribosomal Protein
3641,4874,S000001487,AUR1,0,0,1206,0,0,1206,1,0.999957245784,0,ORF,"Phosphatidylinositol:ceramide phosphoinositol transferase; required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance; also known as IPC synthase
",3833,YKL004W,chrXI,435580,436785,103,48,63,1206,0.085406301824212,0.096,0.126,0,0,AUR1,AUreobasidin A Resistance
3642,4875,S000004011,IRC25,6,75,540,0.33315696649,2,219,0.405555555556,0.392457950428,0.219947202377,ORF,"Component of a heterodimeric Poc4p-Irc25p chaperone; involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions; upregulates proteasome assembly in response to the unfolded protein response activated by mistargeting of proteins (UPRam)
",4037,YLR021W,chrXII,183623,184162,53,51,55,540,0.098148148148148,0.102,0.11,0.113207547169811,0.006285980499811,IRC25,Increased Recombination Centers
3643,4876,S000028425,SPO24,9,90,204,1.07081667619,7,64,0.313725490196,0.159999581766,0,ORF,"Small (67 amino acids) protein involved in sporulation; localizes to the prospore membrane; phosphorylated during meiosis; a longer, 5'-extended mRNA is also transcribed beginning in mid-meiosis, regulated by two MSEs (middle sporulation elements), and includes an uORF of 15 codons in its 5'-UTR; evidence transcription is regulated by Pdr1p
",6393,YPR036W-A,chrXVI,645950,646153,15,32,48,204,0.073529411764706,0.064,0.096,0.6,0.071387778412667,SPO24,SPOrulation
3644,4877,S000028423,ERI1,0,0,207,0,1,207,1,0.517492857666,0,ORF,"Endoplasmic reticulum membrane protein that binds and inhibits Ras2p; binds to and inhibits GTP-bound Ras2p at the endoplasmic reticulum (ER); component of the GPI-GnT complex which catalyzes the first step in GPI-anchor biosynthesis; probable homolog of mammalian PIG-Y protein
",6256,YPL096C-A,chrXVI,366529,366735,13,56,58,207,0.06280193236715,0.112,0.116,0,0,ERI1,ER-associated Ras Inhibitor
3645,4879,S000028421,HSK3,0,0,210,0,0,210,1,0.524979187479,0,ORF,"Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis
",3687,YKL138C-A,chrXI,184803,185012,19,56,62,210,0.090476190476191,0.112,0.124,0,0,HSK3,Helper of ASK1
3646,4881,S000001701,SRY1,21,330,981,0.856339530018,0,258,0.262996941896,0.262890298331,0.221442407225,ORF,"3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity
",3605,YKL218C,chrXI,17359,18339,74,46,58,981,0.075433231396534,0.092,0.116,0.283783783783784,0.011572155811054,SRY1,Serine Racemase of Yeast
3647,4882,S000001328,RNR3,26,274,2610,0.156757492658,2,1001,0.383524904215,0.383524904201,0.268891363352,ORF,"Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis, regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog, RNR1, that arose from the whole genome duplication
",3075,YIL066C,chrIX,238099,240708,239,53,27,2610,0.091570881226054,0.106,0.054,0.108786610878661,0.000655889090619,RNR3,RiboNucleotide Reductase
3648,4883,S000003938,BPT1,37,630,4680,0.223699786325,0,974,0.20811965812,0.20811965812,0.171963341563,ORF,"ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p
",4001,YLL015W,chrXII,116432,121111,494,57,47,4680,0.105555555555556,0.114,0.094,0.074898785425101,0.000452833575557,BPT1,Bile Pigment Transporter
3649,4885,S000005039,,18,445,1929,0.165921461897,1,410,0.21254536029,0.212545353706,0.18058974691,ORF,"Putative protein of unknown function; predicted to contain a transmembrane domain; not an essential gene; YNL095C has a paralog, ECM3, that arose from the whole genome duplication
",5284,YNL095C,chrXIV,444912,446840,160,53,46,1929,0.082944530844998,0.106,0.092,0.1125,0.001037009136856,,
3650,4886,S000005038,APP1,15,116,1764,0.15903886307,3,371,0.210317460317,0.210317426393,0.161767087787,ORF,"Phosphatidate phosphatase, converts phosphatidate to diacylglycerol; App1p, Pah1p, Dpp1p, and Lpp1p are responsible for all the phosphatidate phosphatase activity; component of cortical actin patches; interacts with components of endocytic pathway
",5285,YNL094W,chrXIV,447611,449374,148,41,62,1764,0.08390022675737,0.082,0.124,0.101351351351351,0.001074586912635,APP1,Actin Patch Protein
3651,4887,S000003932,COX17,0,0,210,0,4,210,1,0.524979187479,0,ORF,"Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; interacts with the MICOS complex, and interaction is promoted by copper ions; human homolog COX17 partially complements yeast null mutant
",4007,YLL009C,chrXII,131205,131414,14,42,57,210,0.066666666666667,0.084,0.114,0,0,COX17,Cytochrome c OXidase
3652,4888,S000003933,PSR1,4,25,1284,0.114453530633,0,712,0.554517133956,0.55450626584,0,ORF,"Plasma membrane associated protein phosphatase; involved in the general stress response; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR1 has a paralog, PSR2, that arose from the whole genome duplication
",4006,YLL010C,chrXII,129330,130613,101,52,38,1284,0.078660436137072,0.104,0.076,0.03960396039604,0.001133203273594,PSR1,Plasma membrane Sodium Response
3653,4889,S000003930,LMO1,6,51,1998,0.119996284945,0,811,0.405905905906,0.405905899599,0.114345105703,ORF,"Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein
",4009,YLL007C,chrXII,134302,136299,223,66,47,1998,0.111611611611612,0.132,0.094,0.026905829596413,0.000538099932489,LMO1,eLMO homolog
3654,4890,S000003931,DRS1,2,5,2259,0.0404308691161,0,1269,0.561752988048,0.561752987406,0,ORF,"Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles
",4008,YLL008W,chrXII,131729,133987,193,51,64,2259,0.085436033643205,0.102,0.128,0.010362694300518,0.000209486368477,DRS1,Deficiency of Ribosomal Subunits
3655,4891,S000003936,PUF3,38,514,2640,0.541523341523,0,313,0.118560606061,0.118560606058,0.189655907552,ORF,"Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochore during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins
",4003,YLL013C,chrXII,122075,124714,245,51,48,2640,0.09280303030303,0.102,0.096,0.155102040816327,0.002210299353155,PUF3,PUmilio-homology domain Family
3656,4892,S000003937,EMC6,3,15,327,0.330043944183,3,212,0.648318042813,0.506169610267,0,ORF,"Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; homologous to worm F33D4.7/EMC-6, fly CG11781, human TMEM93
",4002,YLL014W,chrXII,121322,121648,31,53,52,327,0.09480122324159,0.106,0.104,0.096774193548387,0.010646578844613,EMC6,ER Membrane protein Complex
3657,4893,S000003934,SOF1,3,12,1470,0.0735544217687,0,734,0.499319727891,0.499318204409,0,ORF,"Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene
",4005,YLL011W,chrXII,127523,128992,144,56,55,1470,0.097959183673469,0.112,0.11,0.020833333333333,0.000510794595616,SOF1,Suppressor Of Fibrillarin
3658,4894,S000003935,YEH1,26,412,1722,0.550024888004,0,385,0.223577235772,0.223577180886,0.250329519374,ORF,"Steryl ester hydrolase; one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog, YEH2, that arose from the whole genome duplication
",4004,YLL012W,chrXII,125534,127255,149,57,59,1722,0.086527293844367,0.114,0.118,0.174496644295302,0.003691442201369,YEH1,Yeast steryl Ester Hydrolase
3659,4895,S000006210,ICL2,25,337,1728,0.30252107075,1,327,0.189236111111,0.18923606736,0.26033106756,ORF,"2-methylisocitrate lyase of the mitochondrial matrix; functions in the methylcitrate cycle to catalyze the conversion of 2-methylisocitrate to succinate and pyruvate; ICL2 transcription is repressed by glucose and induced by ethanol
",6360,YPR006C,chrXVI,567269,568996,140,41,40,1728,0.081018518518519,0.082,0.08,0.178571428571429,0.002160864791071,ICL2,IsoCitrate Lyase
